"lat_bin","lon_bin","year","dist_km","ring","n_pings","n_fishing","frac","log_pings"
-42.65,-74.85,2022,2.98155726049666,"2–5 km",166,138,0.831325301204819,5.11799381241676
-42.65,-74.85,2023,2.98155726049666,"2–5 km",361,270,0.74792243767313,5.89164421182577
-42.65,-74.85,2024,2.98155726049666,"2–5 km",271,162,0.597785977859779,5.605802066296
-42.65,-74.85,2025,2.98155726049666,"2–5 km",136,75,0.551470588235294,4.91998092582813
-42.65,-74.85,2026,2.98155726049666,"2–5 km",40,23,0.575,3.71357206670431
-42.65,-74.8,2019,7.0452008710763,"5–10 km",247,225,0.910931174089069,5.51342874616498
-42.65,-74.8,2020,7.0452008710763,"5–10 km",32,31,0.96875,3.49650756146648
-42.65,-74.8,2021,7.0452008710763,"5–10 km",213,200,0.938967136150235,5.36597601502185
-42.65,-74.8,2022,7.0452008710763,"5–10 km",268,216,0.805970149253731,5.59471137960184
-42.65,-74.8,2023,7.0452008710763,"5–10 km",181,116,0.640883977900553,5.2040066870768
-42.65,-74.8,2024,7.0452008710763,"5–10 km",226,128,0.566371681415929,5.4249500174814
-42.65,-74.8,2025,7.0452008710763,"5–10 km",151,116,0.768211920529801,5.02388052084628
-42.65,-74.8,2026,7.0452008710763,"5–10 km",11,2,0.181818181818182,2.484906649788
-42.65,-74.75,2019,11.1277154153561,"10–20 km",1328,1215,0.914909638554217,7.19218205871325
-42.65,-74.75,2020,11.1277154153561,"10–20 km",22,21,0.954545454545455,3.13549421592915
-42.65,-74.75,2021,11.1277154153561,"10–20 km",310,294,0.948387096774194,5.73979291217923
-42.65,-74.75,2022,11.1277154153561,"10–20 km",1336,1074,0.803892215568862,7.19818357710194
-42.65,-74.75,2023,11.1277154153561,"10–20 km",493,352,0.713995943204868,6.20253551718792
-42.65,-74.75,2024,11.1277154153561,"10–20 km",477,343,0.719077568134172,6.16961073249146
-42.65,-74.75,2025,11.1277154153561,"10–20 km",64,26,0.40625,4.17438726989564
-42.65,-74.75,2026,11.1277154153561,"10–20 km",5,0,0,1.79175946922805
-42.65,-74.7,2019,15.2139160941135,"10–20 km",1255,1062,0.846215139442231,7.13568734702814
-42.65,-74.7,2020,15.2139160941135,"10–20 km",12,12,1,2.56494935746154
-42.65,-74.7,2021,15.2139160941135,"10–20 km",189,171,0.904761904761905,5.24702407216049
-42.65,-74.7,2022,15.2139160941135,"10–20 km",810,644,0.795061728395062,6.69826805411541
-42.65,-74.7,2023,15.2139160941135,"10–20 km",336,287,0.854166666666667,5.82008293035236
-42.65,-74.7,2024,15.2139160941135,"10–20 km",500,442,0.884,6.21660610108486
-42.65,-74.7,2025,15.2139160941135,"10–20 km",45,29,0.644444444444444,3.8286413964891
-42.65,-74.7,2026,15.2139160941135,"10–20 km",9,0,0,2.30258509299405
-42.65,-74.65,2019,19.3014609641549,"10–20 km",616,516,0.837662337662338,6.42486902390539
-42.65,-74.65,2020,19.3014609641549,"10–20 km",11,11,1,2.484906649788
-42.65,-74.65,2021,19.3014609641549,"10–20 km",49,48,0.979591836734694,3.91202300542815
-42.65,-74.65,2022,19.3014609641549,"10–20 km",136,111,0.816176470588235,4.91998092582813
-42.65,-74.65,2023,19.3014609641549,"10–20 km",28,12,0.428571428571429,3.36729582998647
-42.65,-74.65,2024,19.3014609641549,"10–20 km",69,43,0.623188405797101,4.24849524204936
-42.65,-74.65,2025,19.3014609641549,"10–20 km",10,0,0,2.39789527279837
-42.65,-74.65,2026,19.3014609641549,"10–20 km",3,0,0,1.38629436111989
-42.65,-74.6,2019,23.3896442543869,"20–50 km",414,322,0.777777777777778,6.0282785202307
-42.65,-74.6,2021,23.3896442543869,"20–50 km",12,10,0.833333333333333,2.56494935746154
-42.65,-74.6,2022,23.3896442543869,"20–50 km",63,36,0.571428571428571,4.15888308335967
-42.65,-74.6,2023,23.3896442543869,"20–50 km",11,0,0,2.484906649788
-42.65,-74.6,2024,23.3896442543869,"20–50 km",10,0,0,2.39789527279837
-42.65,-74.6,2025,23.3896442543869,"20–50 km",14,0,0,2.70805020110221
-42.65,-74.6,2026,23.3896442543869,"20–50 km",2,0,0,1.09861228866811
-42.65,-74.55,2019,27.4781799051766,"20–50 km",40,37,0.925,3.71357206670431
-42.65,-74.55,2020,27.4781799051766,"20–50 km",5,5,1,1.79175946922805
-42.65,-74.55,2021,27.4781799051766,"20–50 km",5,5,1,1.79175946922805
-42.65,-74.55,2022,27.4781799051766,"20–50 km",283,249,0.879858657243816,5.64897423816121
-42.65,-74.55,2023,27.4781799051766,"20–50 km",4,0,0,1.6094379124341
-42.65,-74.55,2024,27.4781799051766,"20–50 km",17,0,0,2.89037175789616
-42.65,-74.55,2025,27.4781799051766,"20–50 km",35,6,0.171428571428571,3.58351893845611
-42.65,-74.55,2026,27.4781799051766,"20–50 km",9,0,0,2.30258509299405
-42.65,-74.5,2019,31.5669298525797,"20–50 km",13,13,1,2.63905732961526
-42.65,-74.5,2020,31.5669298525797,"20–50 km",3,3,1,1.38629436111989
-42.65,-74.5,2021,31.5669298525797,"20–50 km",3,3,1,1.38629436111989
-42.65,-74.5,2022,31.5669298525797,"20–50 km",270,250,0.925925925925926,5.6021188208797
-42.65,-74.5,2023,31.5669298525797,"20–50 km",17,0,0,2.89037175789616
-42.65,-74.5,2024,31.5669298525797,"20–50 km",33,10,0.303030303030303,3.52636052461616
-42.65,-74.5,2025,31.5669298525797,"20–50 km",205,141,0.68780487804878,5.32787616878958
-42.65,-74.5,2026,31.5669298525797,"20–50 km",6,0,0,1.94591014905531
-42.65,-74.45,2019,34.9570927269142,"20–50 km",73,71,0.972602739726027,4.30406509320417
-42.65,-74.45,2020,34.9570927269142,"20–50 km",4,4,1,1.6094379124341
-42.65,-74.45,2021,34.9570927269142,"20–50 km",5,3,0.6,1.79175946922805
-42.65,-74.45,2022,34.9570927269142,"20–50 km",6,0,0,1.94591014905531
-42.65,-74.45,2023,34.9570927269142,"20–50 km",38,22,0.578947368421053,3.66356164612965
-42.65,-74.45,2024,34.9570927269142,"20–50 km",95,65,0.684210526315789,4.56434819146784
-42.65,-74.45,2025,34.9570927269142,"20–50 km",85,46,0.541176470588235,4.45434729625351
-42.65,-74.45,2026,34.9570927269142,"20–50 km",15,0,0,2.77258872223978
-42.65,-74.4,2019,30.8679411096743,"20–50 km",743,675,0.908479138627187,6.61204103483309
-42.65,-74.4,2020,30.8679411096743,"20–50 km",19,17,0.894736842105263,2.99573227355399
-42.65,-74.4,2021,30.8679411096743,"20–50 km",22,19,0.863636363636364,3.13549421592915
-42.65,-74.4,2022,30.8679411096743,"20–50 km",20,9,0.45,3.04452243772342
-42.65,-74.4,2023,30.8679411096743,"20–50 km",38,11,0.289473684210526,3.66356164612965
-42.65,-74.4,2024,30.8679411096743,"20–50 km",101,61,0.603960396039604,4.62497281328427
-42.65,-74.4,2025,30.8679411096743,"20–50 km",28,0,0,3.36729582998647
-42.65,-74.4,2026,30.8679411096743,"20–50 km",15,0,0,2.77258872223978
-42.65,-74.35,2019,26.7788315163432,"20–50 km",1478,1283,0.868064952638701,7.2991214627108
-42.65,-74.35,2020,26.7788315163432,"20–50 km",39,39,1,3.68887945411394
-42.65,-74.35,2021,26.7788315163432,"20–50 km",25,22,0.88,3.25809653802148
-42.65,-74.35,2022,26.7788315163432,"20–50 km",59,46,0.779661016949153,4.0943445622221
-42.65,-74.35,2023,26.7788315163432,"20–50 km",23,3,0.130434782608696,3.17805383034795
-42.65,-74.35,2024,26.7788315163432,"20–50 km",22,0,0,3.13549421592915
-42.65,-74.35,2025,26.7788315163432,"20–50 km",44,1,0.0227272727272727,3.80666248977032
-42.65,-74.35,2026,26.7788315163432,"20–50 km",23,0,0,3.17805383034795
-42.65,-74.3,2019,22.6897884831169,"20–50 km",210,187,0.89047619047619,5.35185813347607
-42.65,-74.3,2020,22.6897884831169,"20–50 km",8,8,1,2.19722457733622
-42.65,-74.3,2021,22.6897884831169,"20–50 km",6,6,1,1.94591014905531
-42.65,-74.3,2022,22.6897884831169,"20–50 km",5,1,0.2,1.79175946922805
-42.65,-74.3,2023,22.6897884831169,"20–50 km",8,0,0,2.19722457733622
-42.65,-74.3,2024,22.6897884831169,"20–50 km",9,0,0,2.30258509299405
-42.65,-74.3,2025,22.6897884831169,"20–50 km",9,0,0,2.30258509299405
-42.65,-74.3,2026,22.6897884831169,"20–50 km",2,0,0,1.09861228866811
-42.65,-74.25,2019,18.6008578066297,"10–20 km",2,2,1,1.09861228866811
-42.65,-74.25,2020,18.6008578066297,"10–20 km",1,1,1,0.693147180559945
-42.65,-74.25,2021,18.6008578066297,"10–20 km",3,3,1,1.38629436111989
-42.65,-74.25,2022,18.6008578066297,"10–20 km",2,0,0,1.09861228866811
-42.65,-74.25,2023,18.6008578066297,"10–20 km",3,0,0,1.38629436111989
-42.65,-74.25,2024,18.6008578066297,"10–20 km",1,0,0,0.693147180559945
-42.65,-74.2,2019,14.5121364932805,"10–20 km",1,1,1,0.693147180559945
-42.65,-74.2,2020,14.5121364932805,"10–20 km",1,1,1,0.693147180559945
-42.65,-73.85,2019,0.246162702221351,"0–2 km",1,0,0,0.693147180559945
-42.65,-73.8,2019,3.86804692091472,"2–5 km",33,0,0,3.52636052461616
-42.65,-73.8,2020,3.86804692091472,"2–5 km",1,0,0,0.693147180559945
-42.65,-73.8,2021,3.86804692091472,"2–5 km",2,0,0,1.09861228866811
-42.65,-73.8,2022,3.86804692091472,"2–5 km",2,0,0,1.09861228866811
-42.65,-73.75,2019,2.46603050430225,"2–5 km",44710,19937,0.445918139118765,10.7079748353389
-42.65,-73.75,2020,2.46603050430225,"2–5 km",44714,25512,0.570559556291095,10.7080642947803
-42.65,-73.75,2021,2.46603050430225,"2–5 km",52149,25487,0.488734203915703,10.8618794604289
-42.65,-73.75,2022,2.46603050430225,"2–5 km",25695,13298,0.517532593889862,10.1540906167465
-42.65,-73.75,2023,2.46603050430225,"2–5 km",749,12,0.0160213618157543,6.62007320653036
-42.65,-73.75,2024,2.46603050430225,"2–5 km",85,12,0.141176470588235,4.45434729625351
-42.65,-73.75,2025,2.46603050430225,"2–5 km",222,14,0.0630630630630631,5.40717177146012
-42.65,-73.75,2026,2.46603050430225,"2–5 km",40,17,0.425,3.71357206670431
-42.65,-73.7,2019,1.73154633732973,"0–2 km",51285,10328,0.201384420395827,10.8451730894302
-42.65,-73.7,2020,1.73154633732973,"0–2 km",56320,15820,0.280894886363636,10.9388227463561
-42.65,-73.7,2021,1.73154633732973,"0–2 km",69326,17246,0.248766696477512,11.1465897196892
-42.65,-73.7,2022,1.73154633732973,"0–2 km",52599,9578,0.182094716629594,10.8704713987258
-42.65,-73.7,2023,1.73154633732973,"0–2 km",2134,88,0.0412371134020619,7.66622192566273
-42.65,-73.7,2024,1.73154633732973,"0–2 km",301,13,0.0431893687707641,5.71042701737487
-42.65,-73.7,2025,1.73154633732973,"0–2 km",1069,41,0.0383536014967259,6.97541392745595
-42.65,-73.7,2026,1.73154633732973,"0–2 km",661,35,0.0529500756429652,6.49526555593701
-42.65,-73.65,2019,0.740179489795882,"0–2 km",42873,5249,0.122431367060854,10.6660208605811
-42.65,-73.65,2020,0.740179489795882,"0–2 km",50146,6709,0.133789335141387,10.8227139710624
-42.65,-73.65,2021,0.740179489795882,"0–2 km",64070,8435,0.131652879662869,11.0677471224401
-42.65,-73.65,2022,0.740179489795882,"0–2 km",30534,3576,0.117115346826488,10.3266288456572
-42.65,-73.65,2023,0.740179489795882,"0–2 km",1373,74,0.0538965768390386,7.22548147278229
-42.65,-73.65,2024,0.740179489795882,"0–2 km",99,8,0.0808080808080808,4.60517018598809
-42.65,-73.65,2025,0.740179489795882,"0–2 km",367,30,0.0817438692098093,5.90808293816893
-42.65,-73.65,2026,0.740179489795882,"0–2 km",149,48,0.322147651006711,5.01063529409626
-42.65,-73.6,2019,0.833504096313184,"0–2 km",12763,1508,0.118154039019039,9.45438398739813
-42.65,-73.6,2020,0.833504096313184,"0–2 km",17103,1558,0.0910951295094428,9.74706763326483
-42.65,-73.6,2021,0.833504096313184,"0–2 km",24453,2841,0.116182063550485,10.1045490807041
-42.65,-73.6,2022,0.833504096313184,"0–2 km",4668,434,0.0929734361610968,8.44870019497094
-42.65,-73.6,2023,0.833504096313184,"0–2 km",615,44,0.0715447154471545,6.42324696353352
-42.65,-73.6,2024,0.833504096313184,"0–2 km",13,8,0.615384615384615,2.63905732961526
-42.65,-73.6,2025,0.833504096313184,"0–2 km",150,27,0.18,5.01727983681492
-42.65,-73.55,2019,1.63966012987693,"0–2 km",22428,4277,0.190699126092385,10.0181100433728
-42.65,-73.55,2020,1.63966012987693,"0–2 km",18441,4250,0.230464725340274,9.82238595109909
-42.65,-73.55,2021,1.63966012987693,"0–2 km",13680,4982,0.364181286549708,9.52376328792011
-42.65,-73.55,2022,1.63966012987693,"0–2 km",6264,2013,0.321360153256705,8.74273386733017
-42.65,-73.55,2023,1.63966012987693,"0–2 km",634,69,0.108832807570978,6.45362499889269
-42.65,-73.55,2024,1.63966012987693,"0–2 km",106,13,0.122641509433962,4.67282883446191
-42.65,-73.55,2025,1.63966012987693,"0–2 km",661,63,0.0953101361573374,6.49526555593701
-42.65,-73.55,2026,1.63966012987693,"0–2 km",61,22,0.360655737704918,4.12713438504509
-42.65,-73.5,2019,2.37681599762776,"2–5 km",2814,1461,0.519189765458422,7.94271754057379
-42.65,-73.5,2020,2.37681599762776,"2–5 km",1709,1344,0.78642480983031,7.44424864949671
-42.65,-73.5,2021,2.37681599762776,"2–5 km",2661,1678,0.630590003757986,7.88683299895506
-42.65,-73.5,2022,2.37681599762776,"2–5 km",1513,863,0.570389953734303,7.32251043399739
-42.65,-73.5,2023,2.37681599762776,"2–5 km",169,24,0.142011834319527,5.13579843705026
-42.65,-73.5,2024,2.37681599762776,"2–5 km",35,0,0,3.58351893845611
-42.65,-73.5,2025,2.37681599762776,"2–5 km",169,24,0.142011834319527,5.13579843705026
-42.65,-73.5,2026,2.37681599762776,"2–5 km",32,8,0.25,3.49650756146648
-42.65,-73.45,2019,0.474982923225449,"0–2 km",1219,1121,0.91960623461854,7.1066061377273
-42.65,-73.45,2020,0.474982923225449,"0–2 km",1101,1053,0.956403269754768,7.00488198971286
-42.65,-73.45,2021,0.474982923225449,"0–2 km",1412,1354,0.958923512747875,7.25347038268453
-42.65,-73.45,2022,0.474982923225449,"0–2 km",821,544,0.662606577344702,6.71174039505618
-42.65,-73.45,2023,0.474982923225449,"0–2 km",56,6,0.107142857142857,4.04305126783455
-42.65,-73.45,2024,0.474982923225449,"0–2 km",7,0,0,2.07944154167984
-42.65,-73.45,2025,0.474982923225449,"0–2 km",24,5,0.208333333333333,3.2188758248682
-42.65,-73.45,2026,0.474982923225449,"0–2 km",7,0,0,2.07944154167984
-42.65,-73.4,2019,4.21300750409845,"2–5 km",5348,4920,0.919970082273747,8.58466490653125
-42.65,-73.4,2020,4.21300750409845,"2–5 km",8384,8076,0.963263358778626,9.03419967425731
-42.65,-73.4,2021,4.21300750409845,"2–5 km",7078,6713,0.948431760384289,8.86488793377419
-42.65,-73.4,2022,4.21300750409845,"2–5 km",3011,2688,0.89272666888077,8.01035958891978
-42.65,-73.4,2023,4.21300750409845,"2–5 km",392,49,0.125,5.97380961186926
-42.65,-73.4,2024,4.21300750409845,"2–5 km",80,14,0.175,4.39444915467244
-42.65,-73.4,2025,4.21300750409845,"2–5 km",210,16,0.0761904761904762,5.35185813347607
-42.65,-73.4,2026,4.21300750409845,"2–5 km",77,21,0.272727272727273,4.35670882668959
-42.65,-73.35,2019,2.88504790686828,"2–5 km",2769,2468,0.8912964969303,7.92660259918138
-42.65,-73.35,2020,2.88504790686828,"2–5 km",5435,4925,0.906163753449862,8.60079877527103
-42.65,-73.35,2021,2.88504790686828,"2–5 km",3322,3039,0.914810355207706,8.1086232683546
-42.65,-73.35,2022,2.88504790686828,"2–5 km",2226,1492,0.67026055705301,7.70841066725737
-42.65,-73.35,2023,2.88504790686828,"2–5 km",367,50,0.136239782016349,5.90808293816893
-42.65,-73.35,2024,2.88504790686828,"2–5 km",89,9,0.101123595505618,4.49980967033027
-42.65,-73.35,2025,2.88504790686828,"2–5 km",204,28,0.137254901960784,5.32300997913841
-42.65,-73.35,2026,2.88504790686828,"2–5 km",115,45,0.391304347826087,4.75359019110636
-42.65,-73.3,2019,2.28567372373618,"2–5 km",1303,206,0.158096699923254,7.1731917424866
-42.65,-73.3,2020,2.28567372373618,"2–5 km",3831,444,0.115896632732968,8.25114213909075
-42.65,-73.3,2021,2.28567372373618,"2–5 km",1974,234,0.11854103343465,7.58832367733522
-42.65,-73.3,2022,2.28567372373618,"2–5 km",1385,101,0.0729241877256318,7.23417717974985
-42.65,-73.3,2023,2.28567372373618,"2–5 km",131,9,0.0687022900763359,4.88280192258637
-42.65,-73.3,2024,2.28567372373618,"2–5 km",1,0,0,0.693147180559945
-42.65,-73.3,2025,2.28567372373618,"2–5 km",109,8,0.073394495412844,4.70048036579242
-42.65,-73.25,2019,3.41298695308634,"2–5 km",2059,595,0.288975230694512,7.63046126178363
-42.65,-73.25,2020,3.41298695308634,"2–5 km",3427,854,0.249197548876568,8.13973227971767
-42.65,-73.25,2021,3.41298695308634,"2–5 km",3104,814,0.262242268041237,8.04076899436758
-42.65,-73.25,2022,3.41298695308634,"2–5 km",1468,359,0.244550408719346,7.29233717617388
-42.65,-73.25,2023,3.41298695308634,"2–5 km",67,6,0.0895522388059701,4.21950770517611
-42.65,-73.25,2024,3.41298695308634,"2–5 km",61,1,0.0163934426229508,4.12713438504509
-42.65,-73.25,2025,3.41298695308634,"2–5 km",35,0,0,3.58351893845611
-42.65,-73.25,2026,3.41298695308634,"2–5 km",8,0,0,2.19722457733622
-42.65,-73.2,2019,3.27533552001187,"2–5 km",6808,6225,0.914365452408931,8.82600054548297
-42.65,-73.2,2020,3.27533552001187,"2–5 km",9586,8661,0.903505111621114,9.168163293077
-42.65,-73.2,2021,3.27533552001187,"2–5 km",8967,7973,0.889149102263856,9.101417964752
-42.65,-73.2,2022,3.27533552001187,"2–5 km",3899,3436,0.881251602975122,8.26873183211774
-42.65,-73.2,2023,3.27533552001187,"2–5 km",419,27,0.0644391408114559,6.04025471127741
-42.65,-73.2,2024,3.27533552001187,"2–5 km",100,0,0,4.61512051684126
-42.65,-73.2,2025,3.27533552001187,"2–5 km",216,6,0.0277777777777778,5.37989735354046
-42.65,-73.2,2026,3.27533552001187,"2–5 km",40,0,0,3.71357206670431
-42.65,-73.15,2019,2.30823806082492,"2–5 km",1961,1881,0.959204487506374,7.58171964012531
-42.65,-73.15,2020,2.30823806082492,"2–5 km",2463,2314,0.93950466910272,7.80954132465341
-42.65,-73.15,2021,2.30823806082492,"2–5 km",2275,2178,0.957362637362637,7.73017479524622
-42.65,-73.15,2022,2.30823806082492,"2–5 km",1034,894,0.864603481624758,6.94215670569947
-42.65,-73.15,2023,2.30823806082492,"2–5 km",203,5,0.0246305418719212,5.31811999384422
-42.65,-73.15,2024,2.30823806082492,"2–5 km",183,59,0.322404371584699,5.21493575760899
-42.65,-73.15,2025,2.30823806082492,"2–5 km",271,80,0.29520295202952,5.605802066296
-42.65,-73.15,2026,2.30823806082492,"2–5 km",41,0,0,3.73766961828337
-42.65,-73.1,2019,2.15465855278129,"2–5 km",1398,1103,0.78898426323319,7.24351297466548
-42.65,-73.1,2020,2.15465855278129,"2–5 km",824,708,0.859223300970874,6.71538338633468
-42.65,-73.1,2021,2.15465855278129,"2–5 km",1171,856,0.730999146029035,7.06646697013696
-42.65,-73.1,2022,2.15465855278129,"2–5 km",742,448,0.60377358490566,6.61069604471776
-42.65,-73.1,2023,2.15465855278129,"2–5 km",457,208,0.455142231947484,6.12686918411419
-42.65,-73.1,2024,2.15465855278129,"2–5 km",784,315,0.401785714285714,6.66568371778241
-42.65,-73.1,2025,2.15465855278129,"2–5 km",556,240,0.431654676258993,6.32256523992728
-42.65,-73.1,2026,2.15465855278129,"2–5 km",15,0,0,2.77258872223978
-42.65,-73.05,2019,1.99382729753097,"0–2 km",12516,3510,0.280441035474593,9.43484299932802
-42.65,-73.05,2020,1.99382729753097,"0–2 km",12005,2962,0.246730528946272,9.39316180381179
-42.65,-73.05,2021,1.99382729753097,"0–2 km",10059,2698,0.268217516651755,9.21632244365373
-42.65,-73.05,2022,1.99382729753097,"0–2 km",7355,1955,0.265805574439157,8.90327158572421
-42.65,-73.05,2023,1.99382729753097,"0–2 km",1258,231,0.18362480127186,7.13807303404435
-42.65,-73.05,2024,1.99382729753097,"0–2 km",1749,190,0.10863350485992,7.46737106691756
-42.65,-73.05,2025,1.99382729753097,"0–2 km",1015,150,0.147783251231527,6.92362862813843
-42.65,-73.05,2026,1.99382729753097,"0–2 km",134,8,0.0597014925373134,4.90527477843843
-42.65,-73,2019,2.38688030521868,"2–5 km",29063,3938,0.135498744107628,10.277255573901
-42.65,-73,2020,2.38688030521868,"2–5 km",20572,1040,0.0505541512735757,9.93173481547423
-42.65,-73,2021,2.38688030521868,"2–5 km",15061,1233,0.0818670738994755,9.6199302946613
-42.65,-73,2022,2.38688030521868,"2–5 km",11975,987,0.0824217118997912,9.39065992609946
-42.65,-73,2023,2.38688030521868,"2–5 km",3167,472,0.149036943479634,8.06085575293432
-42.65,-73,2024,2.38688030521868,"2–5 km",1950,217,0.111282051282051,7.57609734062311
-42.65,-73,2025,2.38688030521868,"2–5 km",1180,106,0.0898305084745763,7.07411681619736
-42.65,-73,2026,2.38688030521868,"2–5 km",153,10,0.065359477124183,5.03695260241363
-42.65,-72.95,2019,4.3661088579028,"2–5 km",319,291,0.912225705329154,5.76832099579377
-42.65,-72.95,2020,4.3661088579028,"2–5 km",287,283,0.986062717770035,5.66296048013595
-42.65,-72.95,2021,4.3661088579028,"2–5 km",228,223,0.978070175438597,5.43372200355424
-42.65,-72.95,2022,4.3661088579028,"2–5 km",199,142,0.71356783919598,5.29831736654804
-42.65,-72.95,2023,4.3661088579028,"2–5 km",114,25,0.219298245614035,4.74493212836325
-42.65,-72.95,2024,4.3661088579028,"2–5 km",97,14,0.144329896907216,4.58496747867057
-42.65,-72.95,2025,4.3661088579028,"2–5 km",27,10,0.37037037037037,3.3322045101752
-42.65,-72.95,2026,4.3661088579028,"2–5 km",2,0,0,1.09861228866811
-42.65,-72.9,2019,3.92548849193715,"2–5 km",1045,990,0.947368421052632,6.95272864462487
-42.65,-72.9,2020,3.92548849193715,"2–5 km",2227,2125,0.954198473282443,7.70885960104718
-42.65,-72.9,2021,3.92548849193715,"2–5 km",1882,1792,0.952178533475027,7.54062152865715
-42.65,-72.9,2022,3.92548849193715,"2–5 km",753,695,0.922974767596281,6.62539236800796
-42.65,-72.9,2023,3.92548849193715,"2–5 km",113,27,0.238938053097345,4.7361984483945
-42.65,-72.9,2024,3.92548849193715,"2–5 km",57,12,0.210526315789474,4.06044301054642
-42.65,-72.9,2025,3.92548849193715,"2–5 km",26,0,0,3.29583686600433
-42.65,-72.9,2026,3.92548849193715,"2–5 km",6,1,0.166666666666667,1.94591014905531
-42.65,-72.85,2019,1.13429371363737,"0–2 km",791,162,0.20480404551201,6.67456139181443
-42.65,-72.85,2020,1.13429371363737,"0–2 km",3406,408,0.119788608338227,8.13358741766097
-42.65,-72.85,2021,1.13429371363737,"0–2 km",22645,1871,0.0826230956060941,10.027738514874
-42.65,-72.85,2022,1.13429371363737,"0–2 km",4153,337,0.0811461594028413,8.33182700443606
-42.65,-72.85,2023,1.13429371363737,"0–2 km",9901,386,0.038985961014039,9.20049203592137
-42.65,-72.85,2024,1.13429371363737,"0–2 km",3807,51,0.0133963750985028,8.24485939591126
-42.65,-72.85,2025,1.13429371363737,"0–2 km",1979,48,0.0242546740778171,7.59085212368858
-42.65,-72.85,2026,1.13429371363737,"0–2 km",1535,56,0.0364820846905537,7.33693691370762
-42.65,-72.6,2019,9.35901594994917,"5–10 km",1,0,0,0.693147180559945
-42.6,-75.5,2019,50.4976993046135,">50 km",13,13,1,2.63905732961526
-42.6,-75.5,2024,50.4976993046135,">50 km",1,0,0,0.693147180559945
-42.6,-75.45,2019,46.4289866934327,"20–50 km",13,13,1,2.63905732961526
-42.6,-75.45,2023,46.4289866934327,"20–50 km",3,2,0.666666666666667,1.38629436111989
-42.6,-75.4,2019,42.3645624226042,"20–50 km",5,5,1,1.79175946922805
-42.6,-75.4,2023,42.3645624226042,"20–50 km",33,28,0.848484848484849,3.52636052461616
-42.6,-75.4,2024,42.3645624226042,"20–50 km",3,0,0,1.38629436111989
-42.6,-75.4,2025,42.3645624226042,"20–50 km",8,6,0.75,2.19722457733622
-42.6,-75.35,2019,38.3057932006329,"20–50 km",54,53,0.981481481481482,4.00733318523247
-42.6,-75.35,2023,38.3057932006329,"20–50 km",57,47,0.824561403508772,4.06044301054642
-42.6,-75.35,2024,38.3057932006329,"20–50 km",3,0,0,1.38629436111989
-42.6,-75.35,2025,38.3057932006329,"20–50 km",1,0,0,0.693147180559945
-42.6,-75.35,2026,38.3057932006329,"20–50 km",5,4,0.8,1.79175946922805
-42.6,-75.3,2019,34.2546909215829,"20–50 km",50,49,0.98,3.93182563272433
-42.6,-75.3,2022,34.2546909215829,"20–50 km",28,21,0.75,3.36729582998647
-42.6,-75.3,2023,34.2546909215829,"20–50 km",60,53,0.883333333333333,4.11087386417331
-42.6,-75.3,2024,34.2546909215829,"20–50 km",2,0,0,1.09861228866811
-42.6,-75.3,2025,34.2546909215829,"20–50 km",17,0,0,2.89037175789616
-42.6,-75.3,2026,34.2546909215829,"20–50 km",14,0,0,2.70805020110221
-42.6,-75.25,2019,30.2143413650112,"20–50 km",42,40,0.952380952380952,3.76120011569356
-42.6,-75.25,2021,30.2143413650112,"20–50 km",15,14,0.933333333333333,2.77258872223978
-42.6,-75.25,2022,30.2143413650112,"20–50 km",15,6,0.4,2.77258872223978
-42.6,-75.25,2023,30.2143413650112,"20–50 km",10,6,0.6,2.39789527279837
-42.6,-75.25,2024,30.2143413650112,"20–50 km",5,2,0.4,1.79175946922805
-42.6,-75.25,2025,30.2143413650112,"20–50 km",98,37,0.377551020408163,4.59511985013459
-42.6,-75.25,2026,30.2143413650112,"20–50 km",78,46,0.58974358974359,4.36944785246702
-42.6,-75.2,2019,26.18972328332,"20–50 km",233,197,0.84549356223176,5.4553211153577
-42.6,-75.2,2020,26.18972328332,"20–50 km",79,69,0.873417721518987,4.38202663467388
-42.6,-75.2,2021,26.18972328332,"20–50 km",48,45,0.9375,3.89182029811063
-42.6,-75.2,2022,26.18972328332,"20–50 km",45,26,0.577777777777778,3.8286413964891
-42.6,-75.2,2023,26.18972328332,"20–50 km",148,97,0.655405405405405,5.00394630594546
-42.6,-75.2,2024,26.18972328332,"20–50 km",82,40,0.48780487804878,4.4188406077966
-42.6,-75.2,2025,26.18972328332,"20–50 km",185,123,0.664864864864865,5.2257466737132
-42.6,-75.2,2026,26.18972328332,"20–50 km",219,135,0.616438356164384,5.39362754635236
-42.6,-75.15,2019,22.1894000372404,"20–50 km",333,281,0.843843843843844,5.8111409929767
-42.6,-75.15,2020,22.1894000372404,"20–50 km",34,34,1,3.55534806148941
-42.6,-75.15,2021,22.1894000372404,"20–50 km",142,128,0.901408450704225,4.96284463025991
-42.6,-75.15,2022,22.1894000372404,"20–50 km",113,62,0.548672566371681,4.7361984483945
-42.6,-75.15,2023,22.1894000372404,"20–50 km",298,177,0.593959731543624,5.70044357339069
-42.6,-75.15,2024,22.1894000372404,"20–50 km",335,193,0.576119402985075,5.8171111599632
-42.6,-75.15,2025,22.1894000372404,"20–50 km",237,168,0.708860759493671,5.47227067367148
-42.6,-75.15,2026,22.1894000372404,"20–50 km",214,123,0.574766355140187,5.37063802812766
